date,open,high,low,close,volume
2011-01-17,149.80,149.80,148.51,148.51,941358
2011-01-18,146.69,149.23,146.69,149.23,85098
2011-01-19,152.05,152.10,150.41,152.00,326708
2011-01-20,151.68,151.68,146.88,146.88,208280
2011-01-21,145.62,145.62,144.26,144.26,291601
2011-01-24,143.91,147.28,143.58,147.28,914327
2011-01-25,147.96,147.96,145.01,145.01,32410
2011-01-26,142.88,143.02,141.58,142.06,431908
2011-01-27,141.62,144.07,141.62,143.10,297452
2011-01-28,143.14,146.74,143.14,146.74,677210
2011-01-31,149.52,149.70,148.87,148.87,4403134
2011-02-01,149.30,153.21,149.30,151.50,7987274
2011-02-02,150.73,150.73,148.44,148.44,677926
2011-02-03,149.89,149.89,147.94,148.79,64451
2011-02-04,148.43,150.15,148.43,148.83,298438
2011-02-07,148.74,149.75,148.74,148.79,155723
2011-02-08,147.96,148.49,146.56,146.56,144881
2011-02-09,147.22,147.63,146.46,146.47,344137
2011-02-10,146.60,148.30,146.60,148.30,119779
2011-02-11,149.28,149.28,145.96,145.96,1024753
2011-02-14,146.49,146.49,143.99,143.99,490910
2011-02-15,142.45,143.48,140.96,143.48,500528
2011-02-16,144.64,146.14,144.64,145.10,42933
2011-02-17,141.86,141.86,139.26,140.52,977568
2011-02-18,139.48,140.87,139.48,140.87,119066
2011-02-21,140.35,141.68,140.35,141.27,603149
2011-02-22,144.07,145.67,144.07,145.67,1126617
2011-02-23,146.57,148.25,145.49,148.25,72984
2011-02-24,147.00,147.12,143.95,147.12,5423322
2011-02-25,146.95,151.60,146.95,150.35,442617
2011-02-28,150.70,153.28,150.60,153.28,357577
2011-03-01,152.80,154.92,152.14,152.14,123636
2011-03-02,152.78,157.05,152.78,157.05,140846
2011-03-03,157.24,158.76,157.24,157.96,1694671
2011-03-04,158.38,160.65,157.94,160.65,3206188
2011-03-07,160.24,160.24,155.31,155.31,18
2011-03-08,156.09,156.44,154.96,154.96,1021286
2011-03-09,155.42,155.86,154.50,154.50,637535
2011-03-10,152.83,152.83,148.81,148.81,1398060
2011-03-11,149.06,149.24,147.89,149.08,13700765
2011-03-14,149.14,150.01,148.87,149.59,710625
2011-03-15,150.11,153.08,149.15,153.08,659621
2011-03-16,153.24,154.39,153.24,154.02,1885239
2011-03-17,152.90,153.43,152.54,152.54,1445120
2011-03-18,150.76,152.05,150.72,152.05,1306346
2011-03-21,149.98,151.49,149.30,151.49,728172
2011-03-22,152.85,153.93,151.48,153.14,52180
2011-03-23,150.73,150.73,149.63,149.86,3452766
2011-03-24,151.88,154.06,151.88,152.36,576664
2011-03-25,151.40,153.62,148.40,153.62,1958154
2011-03-28,155.29,155.29,151.59,154.72,744206
2011-03-29,153.91,154.09,151.35,154.09,359702
2011-03-30,156.72,156.72,151.83,153.23,1572579
2011-03-31,153.29,153.35,151.74,153.35,1099189
2011-04-01,152.51,153.70,150.48,150.48,3078455
2011-04-04,149.95,153.48,149.95,153.48,727181
2011-04-05,154.91,155.76,153.96,154.11,144041
2011-04-06,154.00,154.00,151.84,151.84,190522
2011-04-07,151.27,151.27,148.56,148.56,199862
2011-04-08,146.51,146.51,144.75,144.75,714258
2011-04-11,143.79,146.00,143.79,145.15,275810
2011-04-12,144.16,144.16,141.14,141.14,20781931
2011-04-13,141.52,141.75,141.14,141.14,247700
2011-04-14,141.64,143.80,141.64,143.32,298704
2011-04-15,143.73,145.68,143.73,145.68,119016
2011-04-18,144.97,145.46,143.77,143.77,1852151
2011-04-19,145.45,147.65,145.45,147.65,126817
2011-04-20,147.08,148.93,147.08,148.50,136589
2011-04-21,150.06,151.49,149.39,149.39,1506397
2011-04-22,145.77,148.24,145.77,146.47,1507607
2011-04-25,149.56,151.55,149.26,149.26,1366938
2011-04-26,150.13,151.15,149.34,150.31,880397
2011-04-27,150.60,153.51,150.60,153.51,531021
2011-04-28,155.05,155.36,153.73,153.73,283070
2011-04-29,154.75,157.03,154.75,156.31,1097627
2011-05-02,155.61,156.51,155.43,155.43,158617
2011-05-03,154.36,154.93,151.84,151.84,696368
2011-05-04,151.93,151.93,149.24,150.85,778107
2011-05-05,153.21,158.81,153.21,158.81,990701
2011-05-06,159.15,159.15,154.38,154.38,133279
2011-05-09,154.29,154.29,153.11,154.03,19124865
2011-05-10,152.73,152.73,148.32,148.32,1842585
2011-05-11,148.44,151.99,148.44,150.34,71767
2011-05-12,150.45,151.38,150.45,151.38,933741
2011-05-13,150.28,151.68,149.74,151.68,219599
2011-05-16,149.66,150.34,149.00,149.19,561789
2011-05-17,147.45,147.74,146.08,146.08,42019
2011-05-18,147.04,147.04,143.84,143.84,1130333
2011-05-19,144.81,144.94,142.90,144.94,4695480
2011-05-20,146.15,149.37,146.15,149.37,7150024
2011-05-23,148.71,148.71,147.50,147.50,1300636
2011-05-24,145.90,146.83,145.45,145.45,59918
2011-05-25,146.69,146.69,146.18,146.33,428463
2011-05-26,145.69,147.85,145.48,147.62,2400262
2011-05-27,145.92,147.24,145.92,146.64,381540
2011-05-30,146.50,146.91,145.65,145.65,441838
2011-05-31,146.77,147.23,146.16,146.16,306027
2011-06-01,145.87,145.87,143.94,143.94,585172
2011-06-02,145.10,146.91,144.95,146.56,165233
2011-06-03,145.96,145.96,139.03,139.03,53152
2011-06-06,137.91,141.31,137.43,141.31,239548
2011-06-07,143.94,147.53,143.40,147.53,1044795
2011-06-08,147.36,149.10,147.36,149.09,1023653
2011-06-09,149.39,154.83,149.39,154.83,156217
2011-06-10,151.55,154.25,151.55,154.25,1460148
2011-06-13,150.79,150.79,147.94,147.94,325441
2011-06-14,149.79,151.88,149.75,151.88,787195
2011-06-15,151.31,151.58,150.26,150.26,338348
2011-06-16,153.38,153.38,152.52,153.16,764533
2011-06-17,152.10,152.10,149.77,151.26,1723941
2011-06-20,151.67,151.67,146.45,147.17,3190013
2011-06-21,145.75,148.91,145.75,148.91,612264
2011-06-22,148.16,148.16,144.67,145.24,402633
2011-06-23,144.69,144.69,141.85,141.85,286574
2011-06-24,141.18,143.05,141.09,141.09,87394
2011-06-27,142.11,142.82,142.11,142.82,302961
2011-06-28,142.31,144.67,142.03,144.67,1395143
2011-06-29,141.98,141.98,138.31,138.48,551512
2011-06-30,137.68,138.40,137.68,137.99,1022010
2011-07-01,139.07,139.07,138.25,138.41,358917
2011-07-04,138.85,138.85,131.85,131.85,366728
2011-07-05,133.73,135.43,133.73,135.43,1660985
2011-07-06,135.58,141.43,135.58,141.43,39538
2011-07-07,141.67,141.67,139.76,139.88,863928
2011-07-08,139.73,139.73,138.18,139.22,143137
2011-07-11,137.00,138.62,137.00,138.48,2781809
2011-07-12,138.29,139.71,136.88,137.13,338168
2011-07-13,137.96,139.25,137.96,138.09,19267966
2011-07-14,138.20,139.93,137.96,139.93,3481685
2011-07-15,140.13,140.68,138.74,138.81,50736
2011-07-18,137.32,137.32,135.62,135.62,853331
2011-07-19,135.91,138.84,135.91,138.84,3806524
2011-07-20,140.11,141.29,139.79,141.29,603113
2011-07-21,143.45,143.45,141.03,141.03,3108399
2011-07-22,141.39,141.39,139.96,139.96,1346427
2011-07-25,142.38,144.10,142.38,144.10,111180
2011-07-26,144.19,145.53,143.83,143.83,266161
2011-07-27,145.33,145.33,143.67,143.67,699524
2011-07-28,144.79,147.47,144.73,147.47,1430735
2011-07-29,147.78,150.77,147.78,150.77,702624
2011-08-01,152.03,152.03,150.47,150.47,323922
2011-08-02,149.89,150.02,149.40,149.40,551393
2011-08-03,149.34,151.74,149.34,150.23,3573717
2011-08-04,152.02,152.02,148.85,150.47,4835439
2011-08-05,150.39,152.62,150.07,152.58,34300
2011-08-08,149.88,150.26,147.37,150.26,678891
2011-08-09,148.78,150.29,148.21,148.51,201831
2011-08-10,147.52,149.69,147.52,149.69,23156
2011-08-11,150.04,150.04,146.56,147.22,283953
2011-08-12,146.30,146.78,145.55,145.55,5060322
2011-08-15,142.87,142.87,140.85,142.25,211370
2011-08-16,141.70,147.26,141.31,147.26,48756781
2011-08-17,148.22,148.22,145.23,145.23,439267
2011-08-18,145.91,147.99,145.91,147.99,36982
2011-08-19,146.95,150.29,146.95,148.56,4200040
2011-08-22,150.44,150.44,149.81,149.81,1388498
2011-08-23,148.11,151.84,148.11,151.47,913808
2011-08-24,151.32,151.32,149.20,149.78,911565
2011-08-25,151.65,151.84,150.42,150.42,436427
2011-08-26,150.84,152.61,150.37,150.37,130200
2011-08-29,153.50,153.97,150.96,150.96,526901
2011-08-30,152.22,152.93,152.22,152.66,160538
2011-08-31,154.42,154.42,153.00,154.19,476289
2011-09-01,153.64,154.97,153.50,153.50,2133840
2011-09-02,153.08,155.49,153.08,153.57,1238928
2011-09-05,152.90,154.48,152.90,154.45,1442130
2011-09-06,154.42,155.12,154.29,154.29,134441
2011-09-07,154.60,156.02,154.18,154.18,1269846
2011-09-08,152.06,152.06,149.81,150.20,3261206
2011-09-09,151.36,152.51,149.89,152.51,16809
2011-09-12,153.03,159.23,153.03,159.23,308107
2011-09-13,158.87,158.87,156.21,156.93,463987
2011-09-14,157.26,157.81,156.60,156.90,3775419
2011-09-15,158.25,161.52,158.25,161.03,353742
2011-09-16,163.64,163.64,158.71,160.36,1820832
2011-09-19,161.59,166.03,161.59,166.03,158534
2011-09-20,168.79,168.79,165.46,167.79,382854
2011-09-21,168.53,169.14,167.51,167.51,519533
2011-09-22,165.71,168.88,165.71,168.27,327197
2011-09-23,168.15,169.07,167.95,167.95,695833
2011-09-26,168.23,168.23,165.52,165.52,417872
2011-09-27,167.63,167.63,165.80,166.46,5663124
2011-09-28,166.43,166.43,161.55,161.55,443032
2011-09-29,163.95,167.96,162.88,162.88,1131467
2011-09-30,160.71,161.20,159.99,161.20,414970
2011-10-03,164.00,164.34,162.76,163.03,623212
2011-10-04,164.26,164.26,161.17,161.17,1295379
2011-10-05,160.91,165.87,160.91,165.87,709774
2011-10-06,167.85,167.85,164.15,166.22,2907741
2011-10-07,165.36,166.23,163.54,166.23,4299035
2011-10-10,166.51,167.10,166.35,167.10,485779
2011-10-11,164.74,164.74,159.79,159.79,2538456
2011-10-12,160.33,161.12,160.26,160.26,1683033
2011-10-13,159.08,160.66,158.82,158.82,155418
2011-10-14,160.06,160.06,156.82,157.36,5157608
2011-10-17,157.41,157.41,156.57,157.40,29996
2011-10-18,156.02,156.59,154.65,156.59,842
2011-10-19,156.29,160.09,155.62,160.09,54577
2011-10-20,160.15,160.15,156.78,157.57,231611
2011-10-21,158.65,159.50,158.62,159.50,452355
2011-10-24,157.45,160.24,157.45,160.09,1049489
2011-10-25,161.50,161.74,159.75,160.18,148761
2011-10-26,159.85,163.09,159.85,160.96,64628
2011-10-27,162.15,165.16,162.15,164.63,374960
2011-10-28,164.47,164.47,160.98,160.98,314308
2011-10-31,160.99,161.33,159.16,159.32,738785
2011-11-01,159.69,163.65,159.05,163.65,28930
2011-11-02,165.54,165.54,160.79,160.79,2350560
2011-11-03,162.52,162.52,161.22,161.82,1328541
2011-11-04,164.36,164.70,162.81,163.85,1934999
2011-11-07,166.28,167.60,166.14,166.75,47897
2011-11-08,166.85,171.78,166.85,171.78,1590720
2011-11-09,173.49,176.47,172.85,176.47,111611
2011-11-10,176.04,178.05,176.04,176.44,564610
2011-11-11,173.92,177.76,173.92,177.76,1549473
2011-11-14,178.22,178.88,174.69,174.69,2292049
2011-11-15,175.78,175.78,172.75,174.03,159848
2011-11-16,170.98,170.98,169.10,169.91,415283
2011-11-17,169.24,171.89,169.24,170.11,148410
2011-11-18,168.01,169.96,168.01,169.61,1217152
2011-11-21,170.47,171.76,170.47,171.14,209548
2011-11-22,169.47,170.86,168.38,168.38,294254
2011-11-23,168.86,171.79,168.86,169.46,732901
2011-11-24,171.03,173.23,171.03,173.23,472308
2011-11-25,174.07,174.07,173.10,173.57,829805
2011-11-28,170.74,170.74,167.88,168.89,47173
2011-11-29,171.25,173.60,171.25,171.78,1572415
2011-11-30,171.48,173.19,170.59,170.59,112
2011-12-01,169.50,169.50,166.36,166.36,86001
2011-12-02,165.60,168.35,165.60,167.68,1242515
2011-12-05,168.08,172.62,168.08,172.36,251401
2011-12-06,172.32,175.75,172.32,173.05,4341480
2011-12-07,172.98,172.98,169.21,169.21,5045558
2011-12-08,167.22,168.26,165.52,168.26,193071
2011-12-09,169.25,170.19,167.85,170.19,1229280
2011-12-12,172.64,175.52,172.64,174.03,641602
2011-12-13,172.67,175.32,172.67,175.32,746389
2011-12-14,175.10,179.56,175.10,179.54,1000342
2011-12-15,178.81,179.41,178.40,178.40,3724263
2011-12-16,177.85,180.58,177.73,180.58,285741
2011-12-19,180.48,182.53,180.48,182.53,409470
2011-12-20,183.33,183.33,179.08,181.32,3062185
2011-12-21,181.11,181.11,179.34,179.34,158780
2011-12-22,177.30,177.30,171.92,171.92,217648
2011-12-23,172.16,174.29,172.16,173.63,219275
2011-12-26,174.06,174.06,170.23,170.23,28248
2011-12-27,170.78,172.66,170.78,172.16,130094
2011-12-28,169.21,170.39,167.11,170.39,1607493
2011-12-29,172.84,172.84,170.51,170.51,34034
2011-12-30,169.08,170.09,168.49,170.09,60637
2012-01-02,170.62,175.63,170.62,174.39,65853
2012-01-03,174.37,177.13,174.37,177.13,750130
2012-01-04,176.70,177.85,176.06,176.42,128187
2012-01-05,175.17,176.42,175.15,176.42,959093
2012-01-06,178.62,179.25,178.62,179.25,3291521
2012-01-09,179.42,179.42,176.38,178.19,871027
2012-01-10,179.22,179.22,176.33,176.33,1257705
2012-01-11,177.59,179.19,177.59,179.19,2816793
2012-01-12,180.31,182.71,180.31,182.71,278196
2012-01-13,182.26,185.08,182.26,185.08,2031899
2012-01-16,184.93,186.06,184.67,186.06,286957
2012-01-17,181.94,181.94,179.35,181.53,2726828
2012-01-18,179.21,179.21,175.83,176.05,1017727
2012-01-19,175.86,177.85,175.81,177.69,16232
2012-01-20,179.15,179.65,176.02,176.02,66250
2012-01-23,176.85,179.52,176.32,179.52,1221034
2012-01-24,180.39,180.80,177.83,180.80,311822
2012-01-25,181.17,181.17,176.98,176.98,70742
2012-01-26,177.01,180.24,177.01,180.24,210296
2012-01-27,180.77,181.31,179.87,181.31,790086
2012-01-30,183.83,185.78,183.83,185.78,49324756
2012-01-31,183.87,186.18,183.87,184.76,823350
2012-02-01,186.26,187.93,186.20,187.93,807725
2012-02-02,191.48,191.48,187.16,187.16,4173360
2012-02-03,185.82,185.82,184.03,184.99,1320826
2012-02-06,186.00,187.89,186.00,187.89,223585
2012-02-07,187.52,187.52,182.51,182.51,38556
2012-02-08,180.52,183.28,180.52,182.28,671019
2012-02-09,182.26,183.41,180.64,183.31,419174
2012-02-10,183.80,184.10,177.93,177.93,521701
2012-02-13,174.57,174.57,169.38,169.38,426724
2012-02-14,168.98,171.83,168.98,171.83,36707
2012-02-15,168.17,174.15,168.17,174.15,1650883
2012-02-16,171.87,174.23,171.87,174.23,602956
2012-02-17,173.57,175.24,173.57,175.09,191985
2012-02-20,176.62,179.78,176.62,179.56,49443
2012-02-21,179.98,183.69,179.98,183.69,308469
2012-02-22,183.13,184.89,183.13,183.78,20928
2012-02-23,186.05,186.91,186.05,186.54,130538
2012-02-24,187.52,188.53,185.83,185.83,108266
2012-02-27,185.38,185.38,179.72,179.72,522752
2012-02-28,179.54,182.42,178.31,178.31,731101
2012-02-29,176.43,177.62,176.43,177.08,201041
2012-03-01,178.40,180.05,176.19,176.19,78250
2012-03-02,175.42,175.63,171.65,171.65,94754
2012-03-05,169.72,169.72,165.85,165.85,140131
2012-03-06,164.98,165.05,160.43,160.43,394066
2012-03-07,159.40,159.64,158.45,158.45,345403
2012-03-08,156.35,157.58,154.33,157.58,115480
2012-03-09,155.95,159.60,155.64,159.60,2866582
2012-03-12,159.30,160.29,156.18,156.18,22330
2012-03-13,156.44,158.41,156.40,158.41,1576321
2012-03-14,158.12,160.59,158.12,160.59,303214
2012-03-15,162.42,162.42,159.87,159.87,5571397
2012-03-16,162.07,162.77,161.83,162.00,27437
2012-03-19,163.35,165.58,163.35,163.88,361642
2012-03-20,164.13,164.39,164.04,164.18,483609
2012-03-21,164.10,166.03,163.75,166.03,2235376
2012-03-22,165.58,167.24,165.14,165.14,4857485
2012-03-23,164.54,166.88,164.54,166.19,1127328
2012-03-26,165.30,165.30,163.68,163.72,2190460
2012-03-27,161.82,161.82,160.12,161.68,357012
2012-03-28,161.27,161.31,159.80,161.31,694095
2012-03-29,164.75,165.96,164.75,165.96,350800
2012-03-30,164.11,164.11,160.38,160.38,86352
2012-04-02,159.55,159.76,158.72,159.76,721551
2012-04-03,160.17,162.41,160.17,161.37,105699
2012-04-04,163.66,165.76,159.73,159.73,1623137
2012-04-05,161.87,164.22,161.87,164.22,3508410
2012-04-06,167.04,167.99,166.18,166.18,164764
2012-04-09,167.48,167.48,167.26,167.26,457527
2012-04-10,168.17,169.01,167.20,167.60,2863748
2012-04-11,166.51,172.58,166.51,172.58,223951
2012-04-12,172.83,175.75,172.83,175.31,166133
2012-04-13,172.28,174.96,172.28,174.96,137867
2012-04-16,174.37,174.37,172.43,172.43,144763
2012-04-17,171.23,175.19,171.23,175.19,47635
2012-04-18,175.01,175.01,171.60,173.75,2184088
2012-04-19,174.66,175.80,174.23,174.23,4581257
2012-04-20,175.04,175.04,171.89,172.86,218373
2012-04-23,173.20,173.20,170.90,170.90,128504
2012-04-24,170.03,174.33,170.03,174.33,3750649
2012-04-25,174.16,178.20,174.16,177.83,1683895
2012-04-26,179.56,181.91,179.56,181.25,2422611
2012-04-27,184.32,184.32,179.53,179.53,110981
2012-04-30,179.61,180.18,179.06,180.18,300611
2012-05-01,179.10,181.49,179.10,179.41,343526
2012-05-02,182.01,188.35,182.01,186.39,226033
2012-05-03,185.65,187.99,185.24,185.24,120387
2012-05-04,182.05,187.21,182.05,187.21,1034230
2012-05-07,185.76,188.63,185.76,188.63,72825
2012-05-08,187.83,187.83,183.51,183.51,1662347
2012-05-09,184.86,187.68,183.49,187.68,410226
2012-05-10,189.07,189.07,187.05,187.05,463121
2012-05-11,187.89,189.88,187.89,189.88,697902
2012-05-14,190.74,192.95,190.11,191.70,24029
2012-05-15,192.03,197.67,192.03,196.89,197578
2012-05-16,196.53,196.53,193.77,194.11,1237935
2012-05-17,193.47,193.47,191.14,191.50,2002713
2012-05-18,187.42,187.42,183.48,186.68,48116
2012-05-21,185.44,188.33,185.44,188.11,33396
2012-05-22,184.11,184.11,182.63,182.71,810957
2012-05-23,181.36,181.36,178.27,178.27,1131223
2012-05-24,180.84,185.33,180.34,185.33,309850
2012-05-25,184.87,190.31,184.79,190.31,711869
2012-05-28,190.34,193.68,190.12,190.12,151842
2012-05-29,191.14,193.13,190.83,191.92,174179
2012-05-30,192.48,192.48,190.24,190.24,462175
2012-05-31,188.27,189.14,186.40,189.14,696879
2012-06-01,188.59,189.16,187.11,187.11,1139857
2012-06-04,186.03,189.53,186.03,189.06,976068
2012-06-05,187.63,188.82,187.63,188.55,1651083
2012-06-06,190.20,190.20,186.73,186.73,2618860
2012-06-07,187.83,189.49,186.51,189.49,38289
2012-06-08,190.22,190.22,186.96,186.96,235953
2012-06-11,186.77,188.49,186.77,188.49,1407537
2012-06-12,187.72,187.72,184.15,184.15,1306991
2012-06-13,182.47,182.97,181.29,181.29,129808
2012-06-14,180.49,180.49,177.47,179.53,239218
2012-06-15,178.74,182.71,178.74,181.39,780497
2012-06-18,183.15,183.15,181.31,181.31,118200
2012-06-19,183.08,186.61,183.08,186.61,1113646
2012-06-20,187.61,188.16,183.48,183.48,789826
2012-06-21,185.54,189.02,185.07,189.02,69562
2012-06-22,193.10,199.95,193.10,198.40,93677
2012-06-25,198.29,200.08,197.62,198.15,50442
2012-06-26,196.12,196.64,191.39,191.39,2284580
2012-06-27,189.77,192.46,186.78,192.46,101205
2012-06-28,193.46,193.46,190.14,190.61,236308
2012-06-29,192.34,192.60,192.34,192.55,258628
2012-07-02,193.04,201.72,193.04,201.72,1331988
2012-07-03,199.20,202.17,198.52,202.17,3795213
2012-07-04,204.32,205.18,203.78,204.64,1000975
2012-07-05,205.40,205.40,202.94,202.94,987646
2012-07-06,202.00,203.68,202.00,203.24,668145
2012-07-09,201.26,205.28,201.26,204.93,336370
2012-07-10,204.60,207.00,203.84,207.00,2610492
2012-07-11,203.27,205.85,203.27,204.06,373398
2012-07-12,203.69,203.69,201.66,201.66,45273
2012-07-13,199.73,200.75,198.32,200.75,161071
2012-07-16,198.71,199.11,196.12,196.12,209046
2012-07-17,196.37,199.24,196.37,199.24,19288
2012-07-18,201.39,206.85,200.88,206.85,161985
2012-07-19,207.97,208.27,207.31,207.31,263960
2012-07-20,209.30,209.62,206.04,209.62,903584
2012-07-23,207.67,208.29,203.80,205.73,14789145
2012-07-24,208.10,209.89,208.10,208.26,805766
2012-07-25,208.22,208.22,200.53,200.53,492031
2012-07-26,198.85,199.06,198.10,198.76,179168
2012-07-27,201.40,207.44,201.40,207.44,3753366
2012-07-30,209.22,210.39,205.49,207.91,609149
2012-07-31,206.71,208.41,205.44,205.44,17324592
2012-08-01,202.54,205.63,202.54,204.65,496440
2012-08-02,208.24,211.90,208.24,211.90,1521737
2012-08-03,212.87,212.87,210.02,210.02,1286337
2012-08-06,211.46,213.44,208.23,209.38,2700161
2012-08-07,213.55,218.62,213.55,218.62,1174867
2012-08-08,220.98,225.40,220.98,225.40,20175943
2012-08-09,226.33,228.37,226.33,226.86,61133
2012-08-10,222.87,222.87,218.10,218.10,18990
2012-08-13,216.77,223.51,216.77,223.51,1272492
2012-08-14,223.39,223.74,220.80,223.74,329445
2012-08-15,220.53,221.12,218.79,221.12,3370597
2012-08-16,219.62,221.67,218.54,221.67,300878
2012-08-17,225.13,225.13,223.51,224.36,1718959
2012-08-20,224.87,226.89,224.87,225.60,438834
2012-08-21,226.97,231.63,226.97,231.63,1272828
2012-08-22,234.87,239.57,234.87,239.57,482170
2012-08-23,243.99,243.99,237.96,237.96,334148
2012-08-24,238.45,239.65,236.01,236.01,268037
2012-08-27,233.46,233.46,231.65,233.33,570949
2012-08-28,232.78,233.81,229.72,229.72,1059178
2012-08-29,228.82,228.82,225.70,225.87,47955
2012-08-30,226.58,226.58,221.64,221.73,9705595
2012-08-31,225.40,225.40,220.70,220.70,516171
2012-09-03,219.26,219.26,212.93,212.93,502216
2012-09-04,214.78,220.45,214.78,220.45,357827
2012-09-05,223.46,226.91,223.46,226.91,680845
2012-09-06,225.99,229.28,225.00,229.28,2675175
2012-09-07,229.14,233.26,229.14,233.24,20116
2012-09-10,233.09,233.09,225.86,225.86,1980339
2012-09-11,225.45,225.45,220.77,220.77,530293
2012-09-12,224.03,228.47,222.07,228.47,82520
2012-09-13,232.26,232.26,230.92,230.92,14667
2012-09-14,232.32,235.63,232.32,235.63,8121520
2012-09-17,236.80,238.68,236.80,238.28,22717144
2012-09-18,235.49,235.49,232.21,232.21,169716
2012-09-19,230.12,230.12,227.07,227.07,149670
2012-09-20,229.41,234.96,229.41,234.96,2194902
2012-09-21,230.99,233.21,230.70,233.21,81593
2012-09-24,233.69,236.61,233.69,235.20,155149
2012-09-25,235.24,244.58,235.24,244.58,124903
2012-09-26,245.46,252.23,245.46,252.23,4157660
2012-09-27,251.00,253.82,251.00,252.20,2217598
2012-09-28,254.94,254.94,249.42,250.63,3478360
